year,device,count,Decade
1978,DEVICE,42,1970
1978,GOAT,5,1970
1978,STRIPED,11,1970
1978,BISCUITS,1,1970
1978,CITRUS,2,1970
1978,FISH,5,1970
1978,DISCS,28,1970
1978,ECCENTRIC,1,1970
1978,PREY,5,1970
1978,WOMAN,52,1970
1978,SEX,37,1970
1978,SYMBOLS,2,1970
1978,MALE,1,1970
1978,FEMALE,37,1970
1978,STICK,4,1970
1978,PLANT,5,1970
1978,TOBACCO,1,1970
1978,&,125,1970
1978,SUN,43,1970
1978,RAYS,24,1970
1978,GRID,4,1970
1978,ENDLESS-BELT,13,1970
1978,SCALES,4,1970
1978,JUSTICE,3,1970
1978,SPECTACLES,1,1970
1978,FORMED,7,1970
1978,BY,16,1970
1978,'G',1,1970
1978,LOGO,1,1970
1978,FIREMAN'S,1,1970
1978,RECTANGLES,16,1970
1978,FOUR,29,1970
1978,BEARS,2,1970
1978,HEADS,6,1970
1978,CHEVRON,5,1970
1978,INVERTED,4,1970
1978,GIRL,17,1970
1978,PIGTAILS,10,1970
1978,NOTCHED-CORNERS,11,1970
1978,FARMHOUSE,4,1970
1978,SCENE,14,1970
1978,VINEYARD,4,1970
1978,RURAL,3,1970
1978,ORCHARD,2,1970
1978,TRIANGLE,70,1970
1978,MICROPHONES,2,1970
1978,VIOLIN,2,1970
1978,STAND,1,1970
1978,ATTACHED,1,1970
1978,TOWER,7,1970
1978,NECK,1,1970
1978,WITHIN,7,1970
1978,STARS,15,1970
1978,DRAPES,2,1970
1978,PERIOD,20,1970
1978,COSTUME,19,1970
1978,WORKMEN,1,1970
1978,TURNING,1,1970
1978,WINEPRESS,1,1970
1978,WAGON,1,1970
1978,VINE,5,1970
1978,SOMBRERO,1,1970
1978,SEATED,12,1970
1978,BULLET,1,1970
1978,ARC,2,1970
1978,CONVERGING,4,1970
1978,TENNIS,6,1970
1978,WHORLS,13,1970
1978,CIRCLES,43,1970
1978,FENCE,5,1970
1978,SIX,9,1970
1978,TUNING-FORKS,1,1970
1978,STRIPE,52,1970
1978,BEE,4,1970
1978,MEDALLION,1,1970
1978,SQUARES,18,1970
1978,CASTLES,1,1970
1978,TOWERS,6,1970
1978,FACES,2,1970
1978,ONE,9,1970
1978,SMILING,3,1970
1978,SAD,1,1970
1978,PORTRAIT,1,1970
1978,JUG,4,1970
1978,CONTAINING,19,1970
1978,KITCHEN,3,1970
1978,UTENSILS,1,1970
1978,TOOLS,2,1970
1978,MICROSCOPE,1,1970
1978,WORM,4,1970
1978,ITS,2,1970
1978,BEAK,2,1970
1978,DIVING,1,1970
1978,DIVERGING,4,1970
1978,VEHICLE,3,1970
1978,AEROPLANE,4,1970
1978,ZIG-ZAG,7,1970
1978,DOTS,9,1970
1978,CHARACTERS,26,1970
1978,JAPANESE,2,1970
1978,INSIGNIA,1,1970
1978,LETTER,12,1970
1978,N,2,1970
1978,MARK,1,1970
1978,ANCHOR,3,1970
1978,E,2,1970
1978,ROUNDED-CORNERS,47,1970
1978,CHEVRONS,21,1970
1978,FLAME,8,1970
1978,BAG,1,1970
1978,HANDLE,1,1970
1978,LETTERS,10,1970
1978,BROKEN,2,1970
1978,PARALLELOGRAM,6,1970
1978,PISTON,1,1970
1978,TRIANGLES,21,1970
1978,TRUNCATED,4,1970
1978,CASTELLATED,5,1970
1978,FIVE-POINT,11,1970
1978,CHESSPIECE,5,1970
1978,ROOK,4,1970
1978,BORDER,5,1970
1978,CROSSES,3,1970
1978,ANDREWS,4,1970
1978,CONCENTRIC,41,1970
1978,ELEPHANTS,1,1970
1978,HAVING,1,1970
1978,TUG-O-WAR,1,1970
1978,GRAMOPHONE,5,1970
1978,RECORD,5,1970
1978,SEGMENT,2,1970
1978,MISSING,1,1970
1978,PARASOL,2,1970
1978,UMBRELLA,5,1970
1978,CURVED,60,1970
1978,S,1,1970
1978,OR,29,1970
1978,OUTSTRETCHEDIN,2,1970
1978,MOUNTAINS,5,1970
1978,LAKE,1,1970
1978,DIVIDED,8,1970
1978,JUMPING,2,1970
1978,THE,6,1970
1978,AIR,5,1970
1978,FORM,27,1970
1978,CHINESE,19,1970
1978,INTERSECTING,6,1970
1978,CASTLE,4,1970
1978,GATEWAY,1,1970
1978,SPEARS,1,1970
1978,ATOP,8,1970
1978,CRESTS,2,1970
1978,CROSS,59,1970
1978,LATIN,6,1970
1978,FORMEE,2,1970
1978,CHAIN,6,1970
1978,SURROUNDING,2,1970
1978,NECKLACE,1,1970
1978,WINE,19,1970
1978,LABEL,7,1970
1978,LIPS,1,1970
1978,GLOSSY,1,1970
1978,CLOUD,7,1970
1978,PENTAGON,2,1970
1978,LAMBDA,1,1970
1978,FRUIT,8,1970
1978,POCKET,2,1970
1978,BADGE,2,1970
1978,WOMAN'S,7,1970
1978,DESC-OF-MARK,1,1970
1978,SHOES,1,1970
1978,CARRYING,13,1970
1978,SACK,4,1970
1978,HIS,2,1970
1978,SHOULDER,1,1970
1978,PEANUTS,2,1970
1978,SCARF,3,1970
1978,DROP,9,1970
1978,CAR,9,1970
1978,VETERAN,1,1970
1978,DRIVER,2,1970
1978,CHILD,3,1970
1978,DISC-HEADS,1,1970
1978,SPOTS,1,1970
1978,BEAR,21,1970
1978,STANDING,9,1970
1978,KEY,2,1970
1978,GLASS,10,1970
1978,CAMEO,3,1970
1978,ARABESQUES,7,1970
1978,HORN,1,1970
1978,FLAG,8,1970
1978,CONFEDERATE,1,1970
1978,TRAPEZIUM,8,1970
1978,VIKING,4,1970
1978,SPEAR,1,1970
1978,SANDWICH,4,1970
1978,GRINDSTONE,1,1970
1978,ROCKS,1,1970
1978,RISING,18,1970
1978,ROAD,3,1970
1978,STRAIGHT,3,1970
1978,INTO,4,1970
1978,HORIZON,3,1970
1978,SKY,4,1970
1978,STARRY,5,1970
1978,CONE,5,1970
1978,SAIL,3,1970
1978,ARROWHEAD,18,1970
1978,HOUSE,7,1970
1978,OVER,5,1970
1978,CLOWN,6,1970
1978,CUP,3,1970
1978,LYRE,1,1970
1978,LIGHTNING,18,1970
1978,PIERCING,8,1970
1978,SEVEN-POINT,8,1970
1978,PEANUT,2,1970
1978,LOG,1,1970
1978,CABIN,1,1970
1978,BOTTLE,4,1970
1978,CHARIOT,1,1970
1978,ROMAN,5,1970
1978,CHARIOTEER,2,1970
1978,CUPS,2,1970
1978,PLATE,1,1970
1978,PAPER,4,1970
1978,SHIP,7,1970
1978,ALASKA,1,1970
1978,ROUNDED,7,1970
1978,END,2,1970
1978,WAVE,4,1970
1978,WHORL,1,1970
1978,CURL,4,1970
1978,BUFFALO,1,1970
1978,5,2,1970
1978,WINGED,1,1970
1978,WAVING,1,1970
1978,PHOTOGRAPHIC,1,1970
1978,FILTER,1,1970
1978,SPIRAL,4,1970
1978,INSIDE,3,1970
1978,IMPELLER,56,1970
1978,MULTI-BLADE,5,1970
1978,SURFBOARD,1,1970
1978,FLOWER,18,1970
1978,CINQUEFOIL,2,1970
1978,WHEEL,10,1970
1978,GEAR,5,1970
1978,MONK,1,1970
1978,KEYS,5,1970
1978,BOOK,4,1970
1978,OPEN,7,1970
1978,CYLINDER,2,1970
1978,TOPHAT,6,1970
1978,AWNING,1,1970
1978,SCALLOPED,1,1970
1978,INDENTED,1,1970
1978,CENTRE,4,1970
1978,UNICORN,6,1970
1978,INTERCONNECTED,4,1970
1978,BUNCHES,8,1970
1978,PIG,1,1970
1978,TARGET,8,1970
1978,HEART,11,1970
1978,TROTTING,1,1970
1978,3,5,1970
1978,COMPUTER,1,1970
1978,SEAL,11,1970
1978,STATIONERY,10,1970
1978,EYE,6,1970
1978,5-POINT,1,1970
1978,DISC-HEAD,6,1970
1978,GRATE_OR,1,1970
1978,GRILLE,1,1970
1978,ARROWHEADS,7,1970
1978,HORSE'S,3,1970
1978,EXTENDING,1,1970
1978,DROPS,5,1970
1978,HOT-AIR,1,1970
1978,HEXAGON,10,1970
1978,WING,5,1970
1978,EXERCISING,5,1970
1978,ARCS,3,1970
1978,SPARKPLUG,1,1970
1978,SPOKED,4,1970
1978,SPARKPLUGK,1,1970
1978,ELECTRONIC,1,1970
1978,EACH,2,1970
1978,SIDE,2,1970
1978,LIQUID,9,1970
1978,DUCKLING,2,1970
1978,BOAT,11,1970
1978,MOTOR,2,1970
1978,LTRS,3,1970
1978,RC,1,1970
1978,COMBINED,1,1970
1978,GAUNTLET,1,1970
1978,SEGMENTED,4,1970
1978,WITCH,1,1970
1978,PIRATE,3,1970
1978,EYEPATCH,1,1970
1978,HOLDING,26,1970
1978,SWORD,6,1970
1978,OUTSPREAD,2,1970
1978,DOTTED,1,1970
1978,SPRAY,1,1970
1978,PEDESTAL,2,1970
1978,BALANCING,1,1970
1978,POSTAGE,1,1970
1978,STAMP,1,1970
1978,NOSE,1,1970
1978,(LTR,1,1970
1978,X),1,1970
1978,MEDICAL,3,1970
1978,CADUCEUS,3,1970
1978,BUCKING,1,1970
1978,BOY,12,1970
1978,UP,1,1970
1978,ENLARGED,1,1970
1978,BANDAGED,1,1970
1978,THUMB,1,1970
1978,CONCAVE,5,1970
1978,SIDES,10,1970
1978,CONCAVE-SIDES,3,1970
1978,FIVE,4,1970
1978,STRIPES.CURVED,2,1970
1978,PADDLE,7,1970
1978,RIVER,6,1970
1978,BOATS,1,1970
1978,PERIOD-COSTUME,11,1970
1978,BONNET,5,1970
1978,FLAMES,8,1970
1978,DOVE,2,1970
1978,CONNECTED,3,1970
1978,MOLECULAR,3,1970
1978,DIAGRAM,3,1970
1978,LINKED,1,1970
1978,ARCHES,5,1970
1978,LANCE,1,1970
1978,PENNANT,1,1970
1978,SHEARS,1,1970
1978,GREEK,56,1970
1978,ARCH,1,1970
1978,RECT.,1,1970
1978,DOT,8,1970
1978,SWALLOWING,2,1970
1978,ANNULUS,15,1970
1978,NOTCHED,9,1970
1978,CORNERS,8,1970
1978,PARALLELOGRAMS,4,1970
1978,JOINED,3,1970
1978,AT,5,1970
1978,POINT,4,1970
1978,DUCK,1,1970
1978,BULLRUSHES,1,1970
1978,CJ,1,1970
1978,ELEPHANT,7,1970
1978,CHEF,7,1970
1978,CHARACTER,3,1970
1978,EPSILON,1,1970
1978,ZODIAC,3,1970
1978,PISCES,1,1970
1978,SCREEN,2,1970
1978,TV,3,1970
1978,ELECTRIC,2,1970
1978,RESISTOR,2,1970
1978,FOREIGN,6,1970
1978,CYRILLIC,2,1970
1978,OCTAGON,5,1970
1978,SNAKES,1,1970
1978,PENCIL,2,1970
1978,CORNERS-ROUNDED,1,1970
1978,BRIEFS,9,1970
1978,MEN,12,1970
1978,LOOP,1,1970
1978,WIRE,1,1970
1978,BASKETS,1,1970
1978,OUTLINE,4,1970
1978,OUTLINED,1,1970
1978,BEFORE,1,1970
1978,HAIR,3,1970
1978,WASH,1,1970
1978,DURING,1,1970
1978,AFTER,1,1970
1978,PLAYING-CARDS,1,1970
1978,SPADES,1,1970
1978,DIAMONDS,5,1970
1978,WALKING,5,1970
1978,LOAF,2,1970
1978,RIVERBOAT,1,1970
1978,SOLDIER,2,1970
1978,UNIFORM,1,1970
1978,BABY,1,1970
1978,BED,1,1970
1978,MINARET,2,1970
1978,MOSQUE,1,1970
1978,QUOTATION,2,1970
1978,RECTS,1,1970
1978,LTR,20,1970
1978,W,3,1970
1978,ALL,3,1970
1978,BUCKET,2,1970
1978,HANDS,4,1970
1978,CLASPED,2,1970
1978,HAND,7,1970
1978,PIE,2,1970
1978,ARABESQUE,3,1970
1978,BRANCHES,2,1970
1978,BERRIES,2,1970
1978,HAMBURGER,1,1970
1978,COCKED,1,1970
1978,PLANTS,1,1970
1978,GROUP,1,1970
1978,MOPS,1,1970
1978,PUPPET,3,1970
1978,CAPE,10,1970
1978,HAMBURGERL,1,1970
1978,FERNS,1,1970
1978,BUN,2,1970
1978,TAILS,3,1970
1978,LABORATORY,1,1970
1978,WAISTCOAT,16,1970
1978,CANE,1,1970
1978,ENDLESS-BELTS,4,1970
1978,A,50,1970
1978,STEAMER,2,1970
1978,COINS,1,1970
1978,SAILING,5,1970
1978,IS,7,1970
1978,2,4,1970
1978,CHESSPIECES,2,1970
1978,ROOKS,2,1970
1978,EXTENDED,3,1970
1978,TO,9,1970
1978,THREE-BLADE,34,1970
1978,SHEEP,1,1970
1978,MERINO,1,1970
1978,RAM,1,1970
1978,BOXING,4,1970
1978,GLOVE,4,1970
1978,DOOR,3,1970
1978,QUADRILATERALS,1,1970
1978,POLAR,1,1970
1978,ICEBERGS,1,1970
1978,MONETARY,2,1970
1978,DOLLAR,2,1970
1978,FRUIT/FLOWER,1,1970
1978,STEM,1,1970
1978,LIFEBELT,1,1970
1978,SAILOR,1,1970
1978,OCTAGONS,1,1970
1978,PENTAGONS,1,1970
1978,HOCKEY-STICK,1,1970
1978,STITCHES,2,1970
1978,WORD,1,1970
1978,DIVIDES,1,1970
1978,DISECTING,1,1970
1978,DEER,4,1970
1978,CHURCH,2,1970
1978,NUTS,1,1970
1978,ACORNS,1,1970
1978,OAK,2,1970
1978,VILLAGE,2,1970
1978,TREFOIL,5,1970
1978,TIE,17,1970
1978,CLOTHED,22,1970
1978,WESTERN,3,1970
1978,CONCAVE-SIDE,5,1970
1978,COACH,4,1970
1978,MEDALLIONS,4,1970
1978,BELL,3,1970
1978,FLAT,1,1970
1978,TOPPED,1,1970
1978,P,3,1970
1978,BELT,7,1970
1978,ENDLESS,5,1970
1978,SAW,3,1970
1978,EIGHT-POINT,1,1970
1978,PYLON,1,1970
1978,ARRANGED,1,1970
1978,GRIFFIN,1,1970
1978,ROSE,8,1970
1978,STALK,1,1970
1978,CONVEX-SIDES,1,1970
1978,SMOKE,1,1970
1978,CLOUDS,3,1970
1978,TURTLE,1,1970
1978,RAINBOWS,1,1970
1978,RACKET,2,1970
1978,KANGAROO,10,1970
1978,FLEUR-DE-LIS,4,1970
1978,QUEEN-ELIZABETH,1,1970
1978,CUBES,1,1970
1978,T-SHIRT,1,1970
1978,TIPPING,1,1970
1978,FIVE-BLADE,2,1970
1978,LINK,2,1970
1978,KEYHOLES,1,1970
1978,BIRDS,5,1970
1978,LEGS,1,1970
1978,BOOTS,9,1970
1978,MERCURY,1,1970
1978,URN,1,1970
1978,PINE,1,1970
1978,TEABAGS,1,1970
1978,SAUCER,2,1970
1978,TEAPOT,1,1970
1978,HOSE,1,1970
1978,RINGS,2,1970
1978,FLOWERED,1,1970
1978,SHIRT,1,1970
1978,SHORTS,1,1970
1978,HARBOUR,2,1970
1978,SHAPE,1,1970
1978,GAUGE,1,1970
1978,MICROMETER,2,1970
1978,INTERNAL,1,1970
1978,ABOVE,3,1970
1978,HILLS,3,1970
1978,COW,4,1970
1978,KICKING,9,1970
1978,SOCCER,19,1970
1978,BALLS,10,1970
1978,AMERICAS,18,1970
1978,GLOBES,9,1970
1978,HARPOON,1,1970
1978,CROSSBOW,1,1970
1978,NATIVE,1,1970
1978,COIL/RIBBON,1,1970
1978,CROWNED,3,1970
1978,HORSES,5,1970
1978,FLOWERS,4,1970
1978,SERPENTS,1,1970
1978,GOGGLES,1,1970
1978,MAN'S,7,1970
1978,SERVING,1,1970
1978,MODERN,2,1970
1978,LEANING,1,1970
1978,CASSEROLE,1,1970
1978,4,7,1970
1978,G'S,5,1970
1978,FRIEZE,5,1970
1978,IRREGULAR,1,1970
1978,MOUSE,4,1970
1978,RAT,4,1970
1978,SWAG,1,1970
1978,KOOKABURRA,1,1970
1978,BOOMERANG,1,1970
1978,SNOWCAPPED,1,1970
1978,MOUNTAIN,2,1970
1978,BUBBLES,6,1970
1978,SNOWFLAKES,1,1970
1978,CROSSHATCHED,3,1970
1978,PATTERN,6,1970
1978,JOCKEY,2,1970
1978,RIDING,3,1970
1978,STRAWS,1,1970
1978,COLUMNS,1,1970
1978,STEPS,3,1970
1978,PORTICO,1,1970
1978,LOTUS,1,1970
1978,WATERLILY,1,1970
1978,BANKNOTES,1,1970
1978,RABBIT'S,1,1970
1978,SKATEBOARD,2,1970
1978,OMEGA,3,1970
1978,MAID,2,1970
1978,BASKET,7,1970
1978,LOAVES,2,1970
1978,GRAIN,9,1970
1978,EARS_FORMING,1,1970
1978,LINKS,1,1970
1978,LOOPED,1,1970
1978,ENDS,1,1970
1978,AV,1,1970
1978,ROWING,1,1970
1978,ROPE,1,1970
1978,SOUTHERN-CROSS,3,1970
1978,TILE,1,1970
1978,ROOF,2,1970
1978,PENNANTS,3,1970
1978,SITTING,10,1970
1978,STUMP,1,1970
1978,BLOWING,1,1970
1978,BATH,2,1970
1978,TEDDY,2,1970
1978,GROTESQUE,4,1970
1978,BUBBLE,1,1970
1978,SWING,1,1970
1978,GROUND,1,1970
1978,DAISY,3,1970
1978,BUTTERFLY,4,1970
1978,RECLINING,12,1970
1978,AMONGST,1,1970
1978,BLOT,1,1970
1978,SPLASH,1,1970
1978,KNIGHTS,1,1970
1978,SCOOP,3,1970
1978,FRYPAN,3,1970
1978,ARIES,3,1970
1978,APPLES,1,1970
1978,TAPERING,1,1970
1978,QUADRANT,2,1970
1978,SEMICIRCLE,1,1970
1978,SEMI-CIRCLE,1,1970
1978,TUNNEL,2,1970
1978,TAILPLANE,1,1970
1978,FROM,4,1970
1978,FORMS,4,1970
1978,T,1,1970
1978,NUDE,2,1970
1978,BRICKS,1,1970
1978,TOOL,2,1970
1978,TROWEL,1,1970
1978,WALL,1,1970
1978,FOOT,1,1970
1978,ROUND,6,1970
1978,B,6,1970
1978,SURMOUNTING,1,1970
1978,SEAHORSES,1,1970
1978,WAVES,5,1970
1978,DISCHEAD,1,1970
1978,WATER,2,1970
1978,STYL,2,1970
1978,ORIENTAL,1,1970
1978,COW'S,2,1970
1978,HORNS,2,1970
1978,SIX-POINT,2,1970
1978,KEYHOLE,2,1970
1978,SHIELDLET,1,1970
1978,OLD,6,1970
1978,FEET,5,1970
1978,CAT,13,1970
1978,USING,2,1970
1978,CAT'S,2,1970
1978,LEAVES/FEATHERS,2,1970
1978,DRAWING,1,1970
1978,TABLE,1,1970
1978,LARGER,1,1970
1978,CAMEL,1,1970
1978,PROFILE,4,1970
1978,DICE,1,1970
1978,SILHOUETTES,1,1970
1978,FIGURES,1,1970
1978,STICK-FIGURES,1,1970
1978,SERPENT,1,1970
1978,WEAPON,2,1970
1978,ARM,1,1970
1978,HAMMER,5,1970
1978,COFFEE,2,1970
1978,BEAN,1,1970
1978,RECATNGLE,1,1970
1978,FLASK,4,1970
1978,APPLE,2,1970
1978,MW,1,1970
1978,CANDLESTICK,1,1970
1978,FOUR-POINT,2,1970
1978,ROLLER,1,1970
1978,VERTICALLY,1,1970
1978,HONEYCOMB,3,1970
1978,TWO-BLADE,10,1970
1978,SPOON,1,1970
1978,MULTI-POINT,2,1970
1978,MATHEMATICAL,38,1970
1978,PLUS,35,1970
1978,MIRROR-IMAGE,1,1970
1978,PLATYPUS,1,1970
1978,SCREWDRIVER,4,1970
1978,CROCODILE,6,1970
1978,OLIVE,1,1970
1978,GOLDPANNER,1,1970
1978,CHORUS-GIRLS,1,1970
1978,MERMAID,1,1970
1978,RAINBOW,1,1970
1978,BARREL,1,1970
1978,CHEESE,1,1970
1978,BREAD,3,1970
1978,CARPET,1,1970
1978,ROLLED,2,1970
1978,CLOTH,1,1970
1978,CAMELS,1,1970
1978,EITHER,1,1970
1978,HEAD_PROFILE,1,1970
1978,GEM,1,1970
1978,RHINOCEROS,1,1970
1978,OVERLAPPING,5,1970
1978,HOCKEY-PLAYER,1,1970
1978,LYREBIRDS,1,1970
1978,FOLDED,1,1970
1978,FAN,1,1970
1978,SIX-BLADE,1,1970
1978,CAN,1,1970
1978,BATHROOM,1,1970
1978,ICECREAM,1,1970
1978,ICE-CREAM,3,1970
1978,THE_CONE,1,1970
1978,THREE-POINT,1,1970
1978,TRICUSPID,1,1970
1978,CHECK,3,1970
1978,TROUSERS,4,1970
1978,EGGS,3,1970
1978,STRAW,1,1970
1978,EGG,1,1970
1978,FLEXING,1,1970
1978,MUSCLED,1,1970
1978,DIGGER,2,1970
1978,INDENTS,1,1970
1978,BP,1,1970
1978,TANGENTS,2,1970
1978,CAROUSEL,1,1970
1978,PROJECTION,2,1970
1978,PILLAR,1,1970
1978,ADVERTISING,1,1970
1978,FLYING-SAUCER,1,1970
1978,TADPOLE,1,1970
1978,SAILOR'S,1,1970
1978,CAP,2,1970
1978,HAMMERING,2,1970
1978,AN,5,1970
1978,ANVIL,2,1970
1978,PAPAL,1,1970
1978,SNOW,1,1970
1978,GARDEN,2,1970
1978,CHILDREN,1,1970
1978,CHERUBS,1,1970
1978,ARCHWAY,1,1970
1978,DOUBLE-HEADED,1,1970
1978,ORB,1,1970
1978,SCEPTRE,1,1970
1978,CENTRAL,1,1970
1978,STRONGMAN,8,1970
1978,WALKING-STICK,1,1970
1978,TORCH,1,1970
1978,CHICKEN,2,1970
1978,RACING,7,1970
1978,BEHIND,2,1970
1978,WORKMAN,6,1970
1978,MAPLE,1,1970
1978,CLEF,1,1970
1978,TREBLE,1,1970
1978,BEETLE,1,1970
1978,TELESCOPIC-SIGHT,1,1970
1978,SPANNER,1,1970
1978,BLOCKS,1,1970
1978,EIGHT,1,1970
1978,GIRL'S,1,1970
1978,CLAMP,1,1970
1978,PLUMED,4,1970
1978,G,5,1970
1978,INSECT,4,1970
1978,F,2,1970
1978,EATING,1,1970
1978,CAKE,1,1970
1978,NOTCHED-SIDES,1,1970
1978,PIPE,2,1970
1978,ILLUMINATED,1,1970
1978,CARTOON-CHARACTERS,6,1970
1978,MIXED,7,1970
1978,TREETRUNK,3,1970
1978,GIRAFFE,3,1970
1978,ROBOT,3,1970
1978,DUCK'S,3,1970
1978,CLOCK,3,1970
1978,GLASSES,3,1970
1978,APRON,3,1970
1978,WOMEN,5,1970
1978,MICE,3,1970
1978,DUCKS,3,1970
1978,FROG,3,1970
1978,-,3,1970
1978,NEAR,1,1970
1978,BOWL,3,1970
1978,FOOD,1,1970
1978,BOLTS,1,1970
1978,FINGER,2,1970
1978,MOUTH,2,1970
1978,CONVEX,2,1970
1978,DIAGONALLY,2,1970
1978,SIGNAL,1,1970
1978,AEROSOL,4,1970
1978,VALVE,4,1970
1978,MOONS,2,1970
1978,CRESCENTS,1,1970
1978,YIN-YANG,1,1970
1978,CROWNS,1,1970
1978,BIRD'S,1,1970
1978,8-POINT,3,1970
1978,I,3,1970
1978,RECT,4,1970
1978,TAPE-MEASURE,1,1970
1978,WHEELS,1,1970
1978,BUNCH,1,1970
1978,LADDER,1,1970
1978,SILHOUTTE,2,1970
1978,DOGS,1,1970
1978,FABRIC,1,1970
1978,CUT,1,1970
1978,OUT,1,1970
1978,CORNER,1,1970
1978,SLICE,1,1970
1978,ROLLING-PIN,1,1970
1978,BOARD,1,1970
1978,TRIANGLE{,1,1970
1978,STAFF,1,1970
1978,EARS,1,1970
1978,GRASS,1,1970
1978,DOG'S,2,1970
1978,R,1,1970
1978,GRASPING,1,1970
1978,BUILDINGS,1,1970
1978,FARM,1,1970
1978,WELL,1,1970
1978,DANCING,3,1970
1978,CROSSED,3,1970
1978,RHOMBI,4,1970
1978,WAITER,2,1970
1978,BESIDE,1,1970
1978,IT,1,1970
1978,TRAWLER,1,1970
1978,FOAL,1,1970
1978,GALLOPING,1,1970
1978,FRONT,1,1970
1978,CITY,1,1970
1978,SUSPENSION,1,1970
1978,BRIDGE,1,1970
1978,DRINKING,3,1970
1978,SWALLOWS,1,1970
1978,WADING-BIRD,2,1970
1978,GULL,1,1970
1978,MONSTER,2,1970
1978,FOROMING,1,1970
1978,SKIPPING,1,1970
1978,TYRES,1,1970
1978,CONCERTINA,1,1970
1978,ROW,1,1970
1978,FORMINGRECTANGLE,1,1970
1978,FROCK,1,1970
1978,SHADOW,1,1970
1978,SCEPTRES,1,1970
1978,SNOWFLAKE,1,1970
1978,CLOVER,1,1970
1978,SPINNING,1,1970
1978,LONG,1,1970
1978,CHEFS,1,1970
1978,LARGE,1,1970
1978,PALM,1,1970
1978,EXTENDED-SIDES,1,1970
1978,CRESCENT,1,1970
1978,WHIRLPOOL,1,1970
1978,FORKLIFT,3,1970
1978,PARCHMENT,1,1970
1978,DUMBBELL,1,1970
1978,BULL,1,1970
1978,CORRIDOR,2,1970
1978,SPORTS,1,1970
1978,ALONGSIDE,1,1970
1978,I'S,1,1970
1978,CHEMIST,1,1970
1978,MORTAR,1,1970
1978,PESTLE,1,1970
1978,PRESCRIPTION,1,1970
1978,SURMOUNTED,1,1970
1978,TUBES,1,1970
1978,PIPES,1,1970
1978,FISHES',1,1970
1978,FISHES,1,1970
1978,SPRINGS,1,1970
1978,HANDFAN,2,1970
1978,EVENING,1,1970
1978,DRESS,1,1970
1978,MONOCLE,1,1970
1978,CIGARETTE,1,1970
1978,HOLDER,1,1970
1978,SWAN,5,1970
1978,OVERLYING,1,1970
1978,STICK-FIGURE,1,1970
1978,POINTING,1,1970
1978,COLLARETTE,1,1970
1978,OWL,1,1970
1978,TUB,1,1970
1978,FIST,2,1970
1978,REINS,1,1970
1978,COLONEL,1,1970
1978,SANDERS,1,1970
1978,ELF,2,1970
1978,LEMONS,2,1970
1978,ORANGES,2,1970
1978,PINEAPPLE,2,1970
1978,UNICORNS,1,1970
1978,BUCKLE,2,1970
1978,STIRRUP,1,1970
1978,TARTAN,2,1970
1978,CRICKETER,8,1970
1978,STUMPS,9,1970
1978,FOR,12,1970
1978,BODY,8,1970
1978,TOSSING,4,1970
1978,CRICKET,9,1970
1978,BAT,4,1970
1978,ENDING,1,1970
1978,CURLS,2,1970
1978,FOOTPRINTS,1,1970
1978,PUMP,1,1970
1978,TURTLES,1,1970
1978,FLAMINGOES,1,1970
1978,ARABIC,2,1970
1978,PULLING,1,1970
1978,TUG-OF-WAR,1,1970
1978,LEADING,1,1970
1978,PI,5,1970
1978,PICKING,1,1970
1978,PLAYING,4,1970
1978,FLUTE,4,1970
1978,BASKETBALL,1,1970
1978,SCYTHES,1,1970
1978,HOLDS,1,1970
1978,PARTY,1,1970
1978,CAMEOS,1,1970
1978,KNIGHT'S,2,1970
1978,VAULTING-BOX,1,1970
1978,WEIGHT,1,1970
1978,NOTCHED-SIDE,1,1970
1978,COMB,1,1970
1978,SCISSORS,1,1970
1978,LOCK,1,1970
1978,NEXT,1,1970
1978,OLIVES,1,1970
1978,AROUND,1,1970
1978,BULL`S,1,1970
1978,EMPTYING,4,1970
1978,VASE,4,1970
1978,OVALS,1,1970
1978,STRAWBERRIES,1,1970
1978,CHERRIES,1,1970
1978,BEANS,1,1970
1978,ANTENNA,1,1970
1978,WHEELING,1,1970
1978,TROLLEY,1,1970
1978,GARBAGE,1,1970
1978,BIN,1,1970
1978,COBRA,1,1970
1978,EAR,7,1970
1978,MAZE,2,1970
1978,ZZZ,2,1970
1978,QUADRILATERAL,1,1970
1978,HEXAGONS,1,1970
1978,HALF,1,1970
1978,COTTON,1,1970
1978,TRAPEZIUMS,1,1970
1978,DOORS,1,1970
1978,FIGURE,1,1970
1985,N,2,1980
1985,SUN,128,1980
1985,DISC,368,1980
1985,RISING,57,1980
1985,ABOVE,10,1980
1985,MOUNTAINS,29,1980
1985,&,384,1980
1985,LAKE,2,1980
1985,OCTAGON,35,1980
1985,DOUBLE,248,1980
1985,STRIPE,186,1980
1985,ANGLED,137,1980
1985,BIRDS,23,1980
1985,CHICKS,2,1980
1985,PARALLELOGRAM,13,1980
1985,RECTANGLE,372,1980
1985,STRIPES,675,1980
1985,,525,1980
1985,ZIG-ZAG,61,1980
1985,ANIMAL,214,1980
1985,RAM,24,1980
1985,STYLISED,900,1980
1985,LINES,180,1980
1985,OBLIQUE,221,1980
1985,PATTERNS,1,1980
1985,MIXED,38,1980
1985,STRIPED,148,1980
1985,ELLIPSE,119,1980
1985,IMPELLER,123,1980
1985,TWO-BLADE,58,1980
