year,device,count,Decade
1983,radio,1,1980
1983,console,1,1980
1983,Roll,1,1980
1983,holder,1,1980
1983,Vending,1,1980
1983,machine,1,1980
1983,VENTILATION,1,1980
1983,FLEXIBLE,1,1980
1983,TUBING,1,1980
1983,PUNCH,1,1980
1983,Sunglass,1,1980
1983,display,1,1980
1983,blank,1,1980
1983,tape,1,1980
1983,cartridge,1,1980
1983,DRUM,1,1980
1983,FLANGE,1,1980
1983,Retainer,1,1980
1983,lip,1,1980
1983,CONDUCTOR,1,1980
1983,TRACK,1,1980
1983,LAYOUT,1,1980
1983,hand,1,1980
1983,block,1,1980
1983,DISPOSER,1,1980
1983,SAW,1,1980
1983,BADGE,1,1980
1983,EXERCISE,1,1980
1983,electrical,1,1980
1983,MATERIALS,1,1980
1983,HANDLING,1,1980
1983,DIPLEXER,1,1980
1983,BROOCH,1,1980
1983,O,1,1980
1983,BACK-UP,1,1980
1983,WASHER,1,1980
1983,support,1,1980
1983,beam,1,1980
1983,Ornament,1,1980
1983,Games,1,1980
1983,board,1,1980
1983,Horse,1,1980
1983,bit,1,1980
1983,Storage,1,1980
1983,basket,1,1980
1983,Lid,1,1980
1983,tile,1,1980
1983,TOWBAR,1,1980
1983,wheel,1,1980
1983,mounting,1,1980
1983,channel,1,1980
1983,of,1,1980
1983,no,1,1980
1983,fixed,1,1980
1983,length,1,1980
1983,lintel,1,1980
1983,PLUMBING,1,1980
1983,scarf,1,1980
1983,tea,1,1980
1983,towel,1,1980
1983,CUBE,1,1980
1983,CALENDAR,1,1980
1983,Punch,1,1980
1983,bowl,1,1980
1983,MAKER,1,1980
1983,SUPPORTING,1,1980
1983,NO,1,1980
1983,LENGTH,1,1980
1983,Can,1,1980
1983,dispenser,1,1980
1983,(FOR,1,1980
1983,VEHICLES),1,1980
1983,ARM,1,1980
1983,TERMINAL,1,1980
1983,SPORTSMEN'S,1,1980
1983,UNDERWEAR,1,1980
1983,Game,1,1980
1983,playing,1,1980
1983,D.C.,1,1980
1983,TO,1,1980
1983,A.C.,1,1980
1983,POWER,1,1980
1983,INVERTER,1,1980
1983,GATE,1,1980
1983,LATCH,1,1980
1983,UPPER,1,1980
1983,LOWER,1,1980
1983,Coupling,1,1980
1983,Combination,1,1980
1983,towbar,1,1980
1983,CANOPY,1,1980
1983,Bed,1,1980
1983,overhead,1,1980
1983,cupboard,1,1980
1983,JUG,1,1980
1983,Ferrule,1,1980
1983,Concrete,1,1980
1983,finishing,1,1980
1983,blade,1,1980
1983,TAPE,1,1980
1983,CASSETTES,1,1980
1983,GUTTER,1,1980
1983,DOWNPIPE,1,1980
1983,CLOSURE,1,1980
1983,FUEL,1,1980
1983,BURNING,1,1980
1983,DRILL,1,1980
1983,INSERT,1,1980
1983,WOOL,1,1980
1983,BALE,1,1980
1983,SEATS,1,1980
1983,Inflatable,1,1980
1983,umbrella,1,1980
1983,Wire,1,1980
1983,stripper,1,1980
1983,Blank,1,1980
1983,FLUSHTOILET,1,1980
1983,WASHBASIN,1,1980
1983,CELLARING,1,1980
1983,COMBINED,1,1980
1983,BASKET,1,1980
1983,RECLINABLE,1,1980
1983,lamp,1,1980
1983,having,1,1980
1983,light,1,1980
1983,Base,1,1980
1983,bracket,1,1980
1983,COT,1,1980
1983,FRAMEWORK,1,1980
1983,SEEDLINGS,1,1980
1983,HOT,1,1980
1984,G,1,1980
1984,SIDE,1,1980
1984,booster,1,1980
1984,seat,1,1980
1984,Video,1,1980
1984,system,1,1980
1984,case,1,1980
1984,FLUE,1,1980
1984,LIGHT,1,1980
1984,SWITCH,1,1980
1984,DIMMER,1,1980
1984,DIVIDER,1,1980
1984,PLACE,1,1980
1984,Gaming,1,1980
1984,table,1,1980
1984,Garment,1,1980
1984,TERRACE,1,1980
1984,Shoe,1,1980
1984,heel,1,1980
1984,toppiece,1,1980
1984,Stand,1,1980
1984,carry,1,1980
1984,bags,1,1980
1984,CATAMARAN,1,1980
1984,FLUSHING,1,1980
1984,DUAL,1,1980
1984,FLUSH,1,1980
1984,retainer,1,1980
1984,extension,1,1980
1984,cord,1,1980
1984,connectors,1,1980
1984,BUMPER,1,1980
1984,PSYCHODRAMA,1,1980
1984,STAGE,1,1980
1984,BATTERY,1,1980
1984,POWERED,1,1980
1984,REFIGERATOR/FREEZER,1,1980
1984,PLATEN,1,1980
1984,PAIR,1,1980
1984,TROUSERS,1,1980
1984,disk,1,1980
1984,drive,1,1980
1984,computer,1,1980
1984,DIE,1,1980
1984,Rotary,1,1980
1984,valve,1,1980
1984,seating,1,1980
1984,BOOM,1,1980
1984,Coat,1,1980
1984,hanger,1,1980
1984,BALUSTRADE,1,1980
1984,LIVESTOCK,1,1980
1984,SPRAYING,1,1980
1984,EXTINGUISHER,1,1980
1984,SHROUD,1,1980
1984,ENVELOPE,1,1980
1984,WRAPPER,1,1980
1984,FLORAL,1,1980
1984,ARRANGEMENTS,1,1980
1984,TOTE,1,1980
1984,COIN,1,1980
1984,OPERATED,1,1980
1984,Bale,1,1980
1984,feeding,1,1980
1984,shield,1,1980
1984,MASTER,1,1980
1984,CONTROL,1,1980
1984,ROOM,1,1980
1984,ANSWERING,1,1980
1984,MAILING,1,1980
1984,WALLET,1,1980
1984,POOLSIDE,1,1980
1984,PACKAGE,1,1980
1984,TRACTOR,1,1980
1984,CAB,1,1980
1984,SERVICING,1,1980
1984,PLATFORM/RAMP,1,1980
1984,STONE,1,1980
1984,GUARDS,1,1980
1984,sliding,1,1980
1984,door,1,1980
1984,panel,1,1980
1984,rail,1,1980
1984,section,1,1980
1984,ADOPTER,1,1980
1984,SLIDE,1,1980
1984,INTERLOCK,1,1980
1984,TRANSOM,1,1980
1984,BOTTOM,1,1980
1984,INTERLOCKING,1,1980
1984,POST,1,1980
1984,PULLER,1,1980
1984,INSERT,1,1980
1984,CAST,1,1980
1984,MOTORISED,1,1980
1984,BUGGY,1,1980
1984,FLASHING,1,1980
1984,Table,1,1980
1984,lamp,1,1980
1984,base,1,1980
1984,REST,1,1980
1984,PALLET,1,1980
1984,EXPANDED,1,1980
1984,NO,1,1980
1984,GRASS,1,1980
1984,CATCHER,1,1980
1984,DOLL,1,1980
1984,CUBE,1,1980
1984,CALENDAR,1,1980
1984,CORD,1,1980
1984,PREFABRICATED,1,1980
1984,AIR-CONDITIONING,1,1980
1984,FLOW,1,1980
1984,REGULATOR,1,1980
1984,TOPPER,1,1980
1984,3-Dimensional,1,1980
1984,abacus,1,1980
1984,LACEWORK,1,1980
1984,SACHET,1,1980
1984,COFFEE,1,1980
1984,BACK-REST,1,1980
1984,MESH,1,1980
1984,CLOTHES,1,1980
1984,COOLER,1,1980
1984,SHOULDER,1,1980
1984,RIDGE,1,1980
1984,GUSSET,1,1980
1984,KNEE,1,1980
1984,BRACE,1,1980
1984,STRUT,1,1980
1984,JACK,1,1980
1984,CABLE,1,1980
1984,ELEMENTS,1,1980
1984,BLINDS,1,1980
1984,ROTATIONAL,1,1980
1984,NURSERY,1,1980
1984,PUNNET,1,1980
1984,SPOT,1,1980
1984,PROJECTOR,1,1980
1984,T.V.,1,1980
1984,SEWING,1,1980
1984,SCREEN,1,1980
1984,SHEATH,1,1980
1984,DISCHARGE,1,1980
1984,NOZZLE,1,1980
1984,GAME,1,1980
1984,SPACE,1,1980
1984,WORK-TABLE,1,1980
1984,Vehicle,1,1980
1984,light,1,1980
1984,SANDAL,1,1980
1984,STIRRUP,1,1980
1984,RIDGE-or-HIP,1,1980
1984,BEND,1,1980
1984,DISC,1,1980
1984,Novelty,1,1980
1984,golf,1,1980
1984,ball,1,1980
1984,FRUIT,1,1980
1984,SEATING,1,1980
1984,FURNITURE,1,1980
1984,BENCH,1,1980
1984,SEMI,1,1980
1984,RIGID,1,1980
1984,CHAIN,1,1980
1984,BACK,1,1980
1984,PACK,1,1980
1984,FOOTWEAR,1,1980
1984,PLACARD,1,1980
1984,SCRAPER,1,1980
1984,STOCK,1,1980
1984,FEEDER,1,1980
1984,BREAD,1,1980
1984,WEAR,1,1980
1984,SHIN,1,1980
1984,SPOILER,1,1980
1984,IRON,1,1980
1984,SUB-DUCT,1,1980
1984,TYPE,1,1980
1984,WASTE,1,1980
1984,DISPOSAL,1,1980
1984,JOINER,1,1980
1984,SHELVING,1,1980
1984,SHOULDERS,1,1980
1984,DISH,1,1980
1984,Dispenser,1,1980
1984,CHANGE,1,1980
1984,COMBINED,1,1980
1984,&,1,1980
1984,SOFFIT,1,1980
1984,MERRY,1,1980
1984,GO-ROUND,1,1980
1984,POACHING,1,1980
1984,EGGS,1,1980
1984,PEGBOARD,1,1980
1984,FASTENER,1,1980
1984,INSULATOR,1,1980
1984,PRODUCT,1,1980
1984,CONFECTION,1,1980
1984,FRONT-END,1,1980
1984,LOADER,1,1980
1984,MIXING,1,1980
1984,BUDDHA,1,1980
1984,DENTAL,1,1980
1984,OPERATING,1,1980
1984,COUCH,1,1980
1984,SLING,1,1980
1984,FOIL,1,1980
1984,SHIELD,1,1980
1984,STATIONERY,1,1980
1984,MAT,1,1980
1984,FLUID,1,1980
1984,ROCKING,1,1980
1984,RAM,1,1980
1984,TREADMILL,1,1980
1984,UTENSIL,1,1980
1984,MINING,1,1980
1984,SANDWICH,1,1980
1984,BEER,1,1980
1984,KEG,1,1980
1984,CLUB,1,1980
1984,CHILDREN'S,1,1980
1984,ICE,1,1980
1984,CEILING,1,1980
1984,BATTENS,1,1980
1984,OBSTETRIC,1,1980
1984,Barrier,1,1980
1984,board,1,1980
1984,WINDOWQ,1,1980
1984,CAMPING,1,1980
1984,CANOPY,1,1980
1984,BOOKS,1,1980
1984,GRILL,1,1980
1984,COOKER,1,1980
1984,COLLAPSIBLE,1,1980
1984,ENGINE,1,1980
1984,THREADED,1,1980
1984,BARB,1,1980
1984,SETTEE,1,1980
1984,DISMANTLABLE,1,1980
1984,WHEELCHAIR,1,1980
1984,GREENHOUSE,1,1980
1984,MANHOLE,1,1980
1984,VISOR,1,1980
1984,HEADER,1,1980
1984,FLOUNCE,1,1980
1984,LURES,1,1980
1984,LURE,1,1980
1984,CLAMPING,1,1980
1984,WIND,1,1980
1984,DEFLECTOR,1,1980
1984,MAIL,1,1980
1984,BARBECUE,1,1980
1984,PISTOL,1,1980
1984,BARREL,1,1980
1984,Coin,1,1980
1984,holder,1,1980
1984,BOND,1,1980
1984,BLOCKOUT,1,1980
1984,COMPARTMENTALISED,1,1980
1984,DIPOLE,1,1980
1984,PIECE,1,1980
1984,GAS,1,1980
1984,TORCH,1,1980
1984,STACKER,1,1980
1984,HEADLIGHT,1,1980
1984,EVISCERATING,1,1980
1984,SPOON,1,1980
1984,HOPPER,1,1980
1984,BANDSAW,1,1980
1984,BERLEY,1,1980
1984,DIRECTIONAL,1,1980
1984,ANTENNA,1,1980
1984,SWIMMING,1,1980
1984,POOL,1,1980
1984,SKIMMER,1,1980
1984,TOGGLE,1,1980
1984,RESIN-WELD,1,1980
1984,WINDSCREEN,1,1980
1984,REPAIR,1,1980
1984,KIT,1,1980
1984,TRANSFORMER,1,1980
1984,AERODYNAMIC,1,1980
1984,DRAUGHT,1,1980
1984,EXCLUDER,1,1980
1984,TRANSACTION,1,1980
1984,ANTI-THEFT,1,1980
1984,GATE,1,1980
1984,COSTUME,1,1980
1984,BRIEF,1,1980
1984,HEADGEAR,1,1980
1984,TRACK,1,1980
1984,CUTTING,1,1980
1984,SAW,1,1980
1984,GUIDE,1,1980
1984,CARRIAGE,1,1980
1984,CASTOR,1,1980
1984,LETTER,1,1980
1984,INSERTED,1,1980
1984,MOBILE,1,1980
1984,APPLICATOR,1,1980
1984,FABRICATION,1,1980
1984,MIXER,1,1980
1984,BEARING,1,1980
1984,FRONT,1,1980
1984,SUB-ASSEMBLY,1,1980
1984,FAN,1,1980
1984,TANK,1,1980
1984,ROTARY,1,1980
1984,SPIKES,1,1980
1984,COMPOST,1,1980
1984,BOLLARD,1,1980
1984,SHUTTER,1,1980
1984,WINGED,1,1980
1984,ROOFING,1,1980
1984,TILES,1,1980
1984,PROTECTING,1,1980
1984,CORNERS,1,1980
1984,BARRIER,1,1980
1984,ADJUSTABLE,1,1980
1984,DESK,1,1980
1984,EDGE,1,1980
1984,RAINWATER,1,1980
1984,TEXTILE,1,1980
1984,SHEETING,1,1980
1984,TRANSFER,1,1980
1984,SWITCHBOARD,1,1980
1984,FIXTURE,1,1980
1984,ILLUMINATABLE,1,1980
1984,MEMBERS,1,1980
1984,SLASHER,1,1980
1984,DRAINER,1,1980
1984,HANDBASIN,1,1980
1984,ANIMALS,1,1980
1984,CUSHION,1,1980
1984,TUBING,1,1980
1984,ROTOR,1,1980
1984,PAINT,1,1980
1984,PLANT,1,1980
1984,JIB-SAIL,1,1980
1984,PHOTO-MASK,1,1980
1984,INTEGRATED,1,1980
1984,REFRIGERATOR,1,1980
1984,WETSUIT,1,1980
1984,BOOT,1,1980
1984,GREETING,1,1980
1984,Cooler,1,1980
1984,box,1,1980
1984,PAN,1,1980
1984,VENT,1,1980
1984,EXTERNAL,1,1980
1984,RECTANGULAR,1,1980
1984,ROUND,1,1980
1984,shearing,1,1980
1984,shed,1,1980
1984,AUTOMOTIVE,1,1980
1984,DICE,1,1980
1984,IDENTIFICATION,1,1980
1984,TAGS,1,1980
1984,WHEELED,1,1980
1984,COLOUR,1,1980
1984,SELECTION,1,1980
1984,LOUD,1,1980
1984,HAILER,1,1980
1984,AMPLIFIER,1,1980
1984,TRESTLE,1,1980
1984,SCREW,1,1980
1984,MULTI-PURPOSE,1,1980
1984,SWEEP,1,1980
1984,SPLITTABLE,1,1980
1984,PAVING,1,1980
1984,VACUUM,1,1980
1984,CLEANER,1,1980
1984,TRI-HULL,1,1980
1984,VENTILATOR,1,1980
1984,BROWGUARD,1,1980
1984,ILLUMINATED,1,1980
1984,COMMUNICATIONS,1,1980
1984,CERAMIC,1,1980
1984,MODULAR,1,1980
1984,ANNEXE,1,1980
1984,WEB,1,1980
1984,ENCLOSURE,1,1980
1984,WATER,1,1980
1984,CASE,1,1980
1984,AQUATIC,1,1980
1984,CRAFT,1,1980
1984,HANDLE,1,1980
1984,MITRE,1,1980
1984,WRENCH,1,1980
1984,BAND,1,1980
1984,KNAPSACK,1,1980
1984,FILING,1,1980
1984,MODULE,1,1980
1984,INFORMATION-LEAFLET,1,1980
1984,HANDLING,1,1980
1984,PLATFORM,1,1980
1984,EXTRUSIONS,1,1980
1984,LIGHTER,1,1980
1984,SUNSHADE,1,1980
1984,Closure,1,1980
1984,returnable,1,1980
1985,L,1,1980
1985,WOOD,1,1980
1985,VDU,1,1980
1985,PLATFORM,1,1980
1985,MATTER,1,1980
1985,BE,1,1980
1985,READ,1,1980
1985,REFRIGERATED,1,1980
1985,INCAPACITATED,1,1980
1985,PERSON,1,1980
1985,TRANSFER,1,1980
1985,TAILGATE,1,1980
1985,HARVESTER,1,1980
1985,PRINTER,1,1980
1985,OUTPUT,1,1980
1985,CHUTE,1,1980
1985,THREAD,1,1980
1985,FITTING,1,1980
1985,CARRIER,1,1980
1985,DISPENSING,1,1980
1985,WALLHANGING,1,1980
1985,ENDOTRACHEAL,1,1980
1985,DOLLS,1,1980
1985,BABY'S,1,1980
1985,SINGLET,1,1980
1985,SHRINK,1,1980
1985,WRAPPING,1,1980
1985,TORCH,1,1980
1985,PICKER'S,1,1980
1985,PENCIL,1,1980
1985,SAW-HORSE,1,1980
1985,ANGLE,1,1980
1985,CHAMBER,1,1980
1985,BOLLARD,1,1980
1985,MODULLE,1,1980
1985,DRINK,1,1980
1985,'HALF-ROUND',1,1980
1985,-,1,1980
1985,GOATS,1,1980
1985,PIZZA,1,1980
1985,FABRIC,1,1980
1985,LITTER,1,1980
1985,COSMETICS,1,1980
1985,HOSE,1,1980
1985,CONNECTION,1,1980
1985,AGRICULTURAL,1,1980
1985,VIDEO,1,1980
1985,CROSS,1,1980
1985,SHAPE,1,1980
1985,KEY,1,1980
1985,REVOLVING,1,1980
1985,ACCOUSTIC,1,1980
1985,CHECKOUT,1,1980
1985,GARDENING,1,1980
1985,HAND,1,1980
1985,CONVEYOR,1,1980
1985,FULCRUM,1,1980
1985,POSSUM,1,1980
1985,KOALA,1,1980
1985,SPIT,1,1980
1985,CULTIVATOR,1,1980
1985,SPIRAL,1,1980
1985,RIBBED,1,1980
1985,LONGITUDINAL,1,1980
1985,TRANSVERSE,1,1980
1985,SURGICAL,1,1980
1985,NEEDLE,1,1980
1985,Stovetop,1,1980
1985,HIGH,1,1980
1985,BAY,1,1980
1985,LUMINAIRE,1,1980
1985,CASH,1,1980
1985,BATTERY,1,1980
1985,WARMING,1,1980
1985,MICROWAVE,1,1980
1985,OVEN,1,1980
1985,NAPPY,1,1980
1985,COLLECTING,1,1980
1985,FLOWER,1,1980
1985,BULB,1,1980
1985,JET,1,1980
1985,CALIBRATOR,1,1980
1985,CUTTER,1,1980
1985,DEFLECTOR,1,1980
1985,DEFLECTORS,1,1980
1985,THREE,1,1980
1985,PIN,1,1980
1985,socket,1,1980
1985,SILVER,1,1980
1985,RECLAMATION,1,1980
1985,VISOR,1,1980
1985,BOOTH,1,1980
1985,CANOE,1,1980
1985,TRIM,1,1980
1985,VARIABLE,1,1980
1985,STEEL,1,1980
1985,FASCIA,1,1980
1985,STOP,1,1980
1985,EXTINGUISHER,1,1980
1985,BANANA,1,1980
1985,PLASTIC,1,1980
1985,ORTHOPEDIC,1,1980
1985,AJUSTABLE,1,1980
1985,CATAMARAN,1,1980
1985,LAUNDRY,1,1980
1985,TUB,1,1980
1985,SHUTTER,1,1980
1985,Tape,1,1980
1985,recorder,1,1980
1985,cleaner,1,1980
1985,ROBE,1,1980
1985,Tap,1,1980
1985,handle,1,1980
1985,SOAP,1,1980
1985,BASIN,1,1980
1985,SHOWERHEAD,1,1980
1985,SILENCER-OIL,1,1980
1985,SEPARATOR,1,1980
1985,GRINDER,1,1980
1985,LATHE,1,1980
1985,ANGLER,1,1980
1985,PYROTECHNIC,1,1980
1985,EXTRUSIONS,1,1980
1985,CEMENT,1,1980
1985,FLOAT,1,1980
1985,Wrist,1,1980
1985,brace,1,1980
1985,MOUSE,1,1980
1985,SLEEPING,1,1980
1985,ARRANGEMENT,1,1980
1985,PACKET,1,1980
1985,MAT,1,1980
1985,LOUVRE,1,1980
1985,DRIVE,1,1980
1985,JOINTING,1,1980
1985,WIND-DEFLECTOR,1,1980
1985,STRUCTURAL,1,1980
1985,INSULATING,1,1980
1985,DECORATIVE,1,1980
1985,HANDRAIL,1,1980
1985,CHOPSTICKS,1,1980
1985,Locking,1,1980
1985,device,1,1980
1985,LABEL,1,1980
1985,MIXING,1,1980
1985,and,1,1980
1985,INTERLOCKING,1,1980
1985,PIECES,1,1980
1985,THEREOF,1,1980
1985,TRESTLE,1,1980
1985,SOLID,1,1980
1985,COMPACT,1,1980
1985,ATHLETIC,1,1980
1985,HURDLE,1,1980
1985,body,1,1980
1985,cover,1,1980
1985,CONTACT,1,1980
1985,PUTTER,1,1980
1985,MILLIPEDE,1,1980
1985,PROTECTIVE,1,1980
1985,GARAGE,1,1980
1985,CREEPER,1,1980
1985,BROOM,1,1980
1985,DUCT,1,1980
1985,GRID,1,1980
1985,COUPLINGS,1,1980
1985,CHAIN,1,1980
1985,LINK,1,1980
1985,MUDGUARD,1,1980
1985,FLARES,1,1980
1985,INTENRAL,1,1980
1985,DRIP,1,1980
1985,SHARPENING,1,1980
1985,STONE,1,1980
1985,BLOUSE,1,1980
1985,SURROUND,1,1980
1985,planr,1,1980
1985,SPRING,1,1980
1985,GARBAGE,1,1980
1985,RETAINER,1,1980
1985,FINGER,1,1980
1985,TWO-SEAT,1,1980
1985,SOFA,1,1980
1985,GLOVE,1,1980
1985,PUPPET,1,1980
1985,twin,1,1980
1985,connect,1,1980
1985,parrallel,1,1980
1985,WEB,1,1980
1985,AND/OR,1,1980
1985,ANKLE,1,1980
1985,ADORNMENT,1,1980
1985,OVERSHOE,1,1980
1985,FLAG,1,1980
1985,BAIN,1,1980
1985,MARIE,1,1980
1985,SLIDE,1,1980
1985,EXTERNAL,1,1980
1985,COT,1,1980
1985,BICYCLE,1,1980
1985,BRICK,1,1980
1985,HONEY,1,1980
1985,CAPPINGS,1,1980
1985,TWIN,1,1980
1985,PASS,1,1980
1985,COIL,1,1980
1985,BANK,1,1980
1985,STEAM,1,1980
1985,GENERATOR,1,1980
1985,HOUSE,1,1980
1985,PICTURE,1,1980
1985,ENGINE,1,1980
1985,MANIFOLD,1,1980
1985,OPTICAL,1,1980
1985,MEASUREMENT,1,1980
1985,FOUR,1,1980
1985,TWO,1,1980
1985,PEDAL,1,1980
1985,CYCLE,1,1980
1985,SERRATED,1,1980
1985,NUT,1,1980
1985,MOUNTABLE,1,1980
1985,INSULATOR,1,1980
1985,PADLOCK,1,1980
1985,SPARK,1,1980
1985,CARRYING,1,1980
1985,MATTRESS,1,1980
1985,ANTI-ROLL,1,1980
1985,EDGE,1,1980
1985,CUP,1,1980
1985,LATCH,1,1980
1985,COMPUTER,1,1980
1985,PRINTOUT,1,1980
1985,WINERACK,1,1980
1985,MASONRY,1,1980
1985,TELEVISION,1,1980
1985,CONSTRUCTION,1,1980
1985,ABRASIVE,1,1980
1985,CLEANER,1,1980
1985,DUAL,1,1980
1985,SPECTACLE,1,1980
1985,GAMBREL,1,1980
1985,POSTING,1,1980
1985,SOFA-BED,1,1980
1985,DRUM,1,1980
1985,ROLLER,1,1980
1985,NUT-CRACKER,1,1980
1985,NEWSPAPER,1,1980
1985,FROG-LIKE,1,1980
1985,KANGAROO-LIKE,1,1980
1985,ECHIDNA-LIKE,1,1980
1985,MOUSE-LIKE,1,1980
1985,KOALA-LIKE,1,1980
1985,BIRD-LIKE,1,1980
1985,WOMBAT-LIKE,1,1980
1985,TORTOISE-LIKE,1,1980
1985,PLATYPUS-LIKE,1,1980
1985,ASHTRAY,1,1980
1985,CORDLESS,1,1980
1985,FACE,1,1980
1985,WARDROBE,1,1980
1985,IDENTIFICATION,1,1980
1985,CARD,1,1980
1985,CLOSURE,1,1980
1985,BOOM,1,1980
1985,SUBSET,1,1980
1985,BROCHURE,1,1980
1985,JOINT,1,1980
1985,TRACK,1,1980
1985,WEIGHT,1,1980
1985,BALL,1,1980
1985,PICK,1,1980
1985,UP,1,1980
1985,MICROPHONE/CONTROLLER,1,1980
1985,WORKPIECE,1,1980
1985,JAW,1,1980
1985,GOODS,1,1980
1985,DECKING,1,1980
1985,LASHING,1,1980
1985,CHEMICALS,1,1980
1985,BRACKETS,1,1980
1985,SHELL,1,1980
1985,STRIKE,1,1980
1985,FASTENER,1,1980
1985,LEGS,1,1980
1985,CANOPY,1,1980
1985,NETBALL,1,1980
1985,DETACHABLE,1,1980
1985,BAGGAGE,1,1980
1985,RIBBON,1,1980
1985,ACTUATING,1,1980
1985,NAILING,1,1980
1985,BABY,1,1980
1985,SCREW,1,1980
1985,MOWER,1,1980
1985,STOCK,1,1980
1985,GOGGLES,1,1980
1985,BREAD,1,1980
1985,KITE,1,1980
1985,AMUSEMENT,1,1980
1985,TENT,1,1980
1985,SUITE,1,1980
1985,HEADED,1,1980
1985,DOUBLE-HEADED,1,1980
1985,TOOTPHASTE,1,1980
1985,TOP,1,1980
1985,PLAYING,1,1980
1985,MOVE,1,1980
1985,SHIELD,1,1980
1985,HOSPITAL,1,1980
1985,GOWN,1,1980
1985,RIDGE,1,1980
1985,CLIPS,1,1980
1985,HOLDING,1,1980
1985,BATTEN,1,1980
1985,SPROCKET,1,1980
1985,VALLEY,1,1980
1985,LPG,1,1980
1985,FILLER,1,1980
1985,SOUND,1,1980
1985,SPEAKER,1,1980
1985,DRAINAGE,1,1980
1985,Vehicle,1,1980
1985,steering,1,1980
1985,transfer,1,1980
1985,lever,1,1980
1985,Mobile,1,1980
1985,sprinkler,1,1980
1985,T-piece,1,1980
1985,connector,1,1980
1985,TOOLS,1,1980
1985,WELDING,1,1980
1985,EVAPORATIVE,1,1980
1985,AIRCONDITIONER,1,1980
1985,MUNTIN,1,1980
1985,CHAIRS,1,1980
1985,SELF,1,1980
1985,JUNCTION,1,1980
1985,SQUEEZER,1,1980
1985,WORK,1,1980
1985,BOOT,1,1980
1985,VELCRO,1,1980
1985,BIDET,1,1980
1985,FIELD,1,1980
1985,HAMPER,1,1980
1985,Planter,1,1980
1985,pot,1,1980
1985,Hamper,1,1980
1985,WRINGER,1,1980
1985,CONNECTING,1,1980
1985,ELEVATABLE,1,1980
1985,VEHICULAR,1,1980
1985,PRODUCT,1,1980
1985,CREAM,1,1980
1985,CONE,1,1980
1985,POWERBOARD,1,1980
1985,FAIRING,1,1980
1985,POWDER,1,1980
1985,CLADDING,1,1980
1985,FIXING,1,1980
1985,SHACKLE,1,1980
1985,USE,1,1980
1985,SYSTEM,1,1980
1985,INDEFINITE,1,1980
1985,LENGTH,1,1980
1985,BANDAGE,1,1980
1985,ORNAMENTAL,1,1980
1985,TEACHING,1,1980
1985,REFRIGERATOR,1,1980
1985,COOLER,1,1980
1985,WINDER,1,1980
1985,ACCESSORIES,1,1980
1985,SHOWER,1,1980
1985,ACCESSORY,1,1980
1985,CROP,1,1980
1985,BREAKER,1,1980
1985,HEADER,1,1980
1985,AUGER,1,1980
1985,PRACTICE,1,1980
1985,STATIONERY,1,1980
1985,RAILWAY,1,1980
1985,TRAIN,1,1980
1985,DATA,1,1980
1985,FENCING,1,1980
1985,PUTTING,1,1980
1985,TRAINER,1,1980
1985,CLUB,1,1980
1985,SLIP-ON,1,1980
1985,BOOKS,1,1980
1985,LEAF,1,1980
1985,RAKE,1,1980
1985,LOADER,1,1980
1985,ELECTRODE,1,1980
1985,STACKER,1,1980
1985,MIXER,1,1980
1985,LADLE,1,1980
1985,DISPOSABLE,1,1980
1985,ELONGATE,1,1980
1985,LIFTER,1,1980
1985,EXTENSION,1,1980
1985,TREATMENT,1,1980
1985,TROUGH,1,1980
1985,APPLIANCE,1,1980
1985,BRIEFS,1,1980
1985,BUOYANT,1,1980
1985,BENCH,1,1980
1985,APEX,1,1980
1985,INVALID,1,1980
1985,PALLET,1,1980
1985,WIRE,1,1980
1985,STEMMED,1,1980
1985,GLASSES,1,1980
1985,TOWLETTE,1,1980
1985,JOINING,1,1980
1985,BEDSIDE,1,1980
1985,VALET,1,1980
1985,COMMODE,1,1980
1985,HOIST,1,1980
1985,SPANNER,1,1980
1985,STAIRCASE,1,1980
1985,PARTITION,1,1980
1985,SUNDIAL,1,1980
1985,PLASTER,1,1980
1985,CORNICE,1,1980
1985,TYPIST,1,1980
1985,RECEPTION,1,1980
1985,DRAFTSMANS,1,1980
1985,DRAFTMANS,1,1980
1985,BURIAL,1,1980
1985,VAULT,1,1980
1985,DISH,1,1980
1985,BREAK/SUN,1,1980
1985,NETTING,1,1980
1985,BAT,1,1980
1985,INSTRUMENT,1,1980
1985,POSTURE,1,1980
1985,RANGES,1,1980
1985,HANDTOOL,1,1980
1985,GAS,1,1980
1985,TAPS,1,1980
1985,STRUCTURE,1,1980
1985,PET,1,1980
1985,CASE/DRAWER,1,1980
1985,SPINDLE,1,1980
1985,FAMILY,1,1980
1985,BLOWER,1,1980
1985,Section,1,1980
1985,SPORTING,1,1980
1985,DUCTING,1,1980
1985,COMBINED,1,1980
1985,LAND,1,1980
1985,TOWING,1,1980
1985,HITCH,1,1980
1985,PENDANT,1,1980
1985,FLUE,1,1980
1985,RECOVERY,1,1980
1985,FISH,1,1980
1985,HOOKS,1,1980
1985,BOWL,1,1980
1985,JUG,1,1980
1985,COMPRESSION,1,1980
1985,SEAL,1,1980
1985,CHILDS,1,1980
1986,K,1,1980
1986,BUTTON,1,1980
1986,EDGING,1,1980
1986,RAILWAY,1,1980
1986,PROJECTILE,1,1980
1986,LAUNCHING,1,1980
